SampleID	MJ006-1-barcode40-umi107332bins-ubs-4	MJ006-2-barcode50-umi50296bins-ubs-7	MJ006-1-barcode46-umi100611bins-ubs-4	MJ005-barcode65-umi8101bins-ubs-23	MJ006-1-barcode33-umi150609bins-ubs-3	MJ006-1-barcode45-umi127614bins-ubs-3	MJ006-2-barcode69-umi110711bins-ubs-4	MJ006-1-barcode31-umi239522bins-ubs-3	MJ006-2-barcode58-umi276347bins-ubs-3	MJ006-1-barcode38-umi103067bins-ubs-4	MJ006-1-barcode38-umi138790bins-ubs-3	MJ005-barcode33-umi46532bins-ubs-7	MJ006-2-barcode69-umi128054bins-ubs-4	MJ006-1-barcode40-umi115234bins-ubs-4	MJ006-2-barcode69-umi62539bins-ubs-7	MJ006-2-barcode67-umi38620bins-ubs-11	MJ006-2-barcode65-umi143013bins-ubs-3	MJ006-1-barcode29-umi118459bins-ubs-5	MJ006-2-barcode63-umi107469bins-ubs-4	MJ006-2-barcode65-umi48515bins-ubs-8	S-GCF-003481765.1-NZ-QULR01000098.1	MJ006-1-barcode39-umi131137bins-ubs-4	RS-GCF-003481015.1-NZ-QUKE01000021.1	MJ006-1-barcode48-umi160979bins-ubs-4	MJ006-2-barcode73-umi176140bins-ubs-3	MJ006-1-barcode25-umi48251bins-ubs-7	MJ006-2-barcode62-umi183899bins-ubs-3	MJ006-2-barcode62-umi107096bins-ubs-4	MJ006-2-barcode50-umi133669bins-ubs-5	MJ005-barcode57-umi51662bins-ubs-5	MJ005-barcode26-umi86829bins-ubs-4	MJ006-2-barcode50-umi146289bins-ubs-3	MJ006-1-barcode39-umi147435bins-ubs-4	MJ005-barcode81-umi85457bins-ubs-4	MJ006-2-barcode68-umi139471bins-ubs-3	MJ005-barcode26-umi62651bins-ubs-4	MJ005-barcode81-umi51374bins-ubs-6	MJ006-1-barcode25-umi113087bins-ubs-4	MJ005-barcode26-umi77756bins-ubs-3	MJ006-1-barcode26-umi116737bins-ubs-5	MJ006-2-barcode63-umi127743bins-ubs-5	MJ006-1-barcode29-umi101767bins-ubs-4	MJ006-2-barcode65-umi159981bins-ubs-3	MJ006-2-barcode65-umi157220bins-ubs-3	MJ006-2-barcode65-umi45055bins-ubs-8	MJ006-2-barcode60-umi100713bins-ubs-5	G000212375	CP002689	MJ006-2-barcode70-umi126108bins-ubs-4	RS-GCF-000174775.1-NZ-ACLR01000152.1	RS-GCF-902385375.1-NZ-CABMEW010000017.1	G000154525	MJ006-2-barcode71-umi65994bins-ubs-6	MJ006-1-barcode26-umi106267bins-ubs-4	MJ006-1-barcode34-umi121834bins-ubs-4	MJ010-1-barcode30-umi105810bins-ubs-5	GB-GCA-905197405.1-CAJJYN010000035.1	MJ005-barcode27-umi65786bins-ubs-4	MJ006-1-barcode34-umi45460bins-ubs-8	MJ010-1-barcode30-umi166121bins-ubs-3	MJ006-2-barcode52-umi105573bins-ubs-5	MJ005-barcode81-umi11184bins-ubs-16	RS-GCF-015286725.1-NZ-CP063911.1--3	MJ006-2-barcode69-umi105244bins-ubs-4	MJ010-2-barcode55-umi157615bins-ubs-3	RS-GCF-902399785.1-NZ-CABOGP010000217.1	GB-GCA-003477505.1-QUDN01000082.1	MJ006-1-barcode38-umi121690bins-ubs-4	GB-GCA-000509105.1-BAIF02000133.1	MJ006-1-barcode39-umi153479bins-ubs-3	MJ006-1-barcode38-umi118631bins-ubs-4	G003481355	G000177335	MJ006-1-barcode49-umi89662bins-ubs-7	RS-GCF-003473495.1-NZ-QUCI01000034.1	GB-GCA-014864425.1-WHBB01000019.1	MJ006-2-barcode68-umi182002bins-ubs-3	MJ007-1-barcode38-umi26862bins-ubs-6	MJ006-2-barcode53-umi133722bins-ubs-4	MJ006-2-barcode50-umi159672bins-ubs-3	MJ006-1-barcode29-umi136949bins-ubs-3	MJ006-1-barcode39-umi140274bins-ubs-3	MJ005-barcode33-umi69682bins-ubs-3	RS-GCF-009760995.1-NZ-WIOW01000080.1	GB-GCA-003434745.1-QVIB01000074.1	RS-GCF-002966755.1-NZ-CP020025.1--7	MJ005-barcode57-umi33464bins-ubs-8	FP929032	MJ006-1-barcode37-umi100863bins-ubs-4	MJ006-2-barcode70-umi178533bins-ubs-3	MJ006-1-barcode27-umi148860bins-ubs-3	MJ006-1-barcode33-umi104545bins-ubs-4	MJ006-1-barcode38-umi143167bins-ubs-3	GB-GCA-905212165.1-CAJMDO010000177.1	GB-GCA-016586755.1-BNFN01000001.1--7	MJ006-2-barcode52-umi114699bins-ubs-4	GB-GCA-008679315.1-NANK01000003.1	RS-GCF-000183445.1-NZ-AENT01000008.1	MJ006-1-barcode39-umi161269bins-ubs-3	RS-GCF-009495095.1-NZ-VZAR01000095.1	MJ006-2-barcode53-umi134820bins-ubs-4	MJ006-2-barcode50-umi102641bins-ubs-6	MJ006-2-barcode60-umi196268bins-ubs-3	MJ006-1-barcode43-umi42311bins-ubs-8	MJ006-2-barcode66-umi31583bins-ubs-10	MJ009-1-barcode40-umi104913bins-ubs-3	MJ030-1-barcode27-umi116353bins-ubs-3	RS-GCF-902497355.1-NZ-LR700178.1	MJ006-2-barcode73-umi105490bins-ubs-4	RS-GCF-000273215.1-NZ-JH724241.1	RS-GCF-016888565.1-NZ-JAFEKK010000002.1	GU938836	MJ006-1-barcode39-umi123867bins-ubs-4	MJ006-2-barcode52-umi145578bins-ubs-5	MJ005-barcode51-umi84725bins-ubs-3	MJ005-barcode41-umi85944bins-ubs-3	MJ006-1-barcode41-umi112991bins-ubs-4	MJ006-2-barcode58-umi100403bins-ubs-5	RS-GCF-003473415.1-NZ-QRNO01000114.1	GB-GCA-017851145.1-JAFIKU010000077.1	MJ006-1-barcode45-umi136843bins-ubs-3	MJ006-2-barcode62-umi121076bins-ubs-4	MJ006-2-barcode60-umi152122bins-ubs-3	MJ006-1-barcode37-umi103119bins-ubs-5	RS-GCF-900258545.1-NZ-LT984899.1--2	G900539925	AF542230	MJ006-1-barcode49-umi129075bins-ubs-3	MJ006-2-barcode67-umi55629bins-ubs-7	MJ006-1-barcode38-umi82781bins-ubs-5	RS-GCF-013293605.1-NZ-JAAKAK010000037.1	MJ006-1-barcode30-umi107525bins-ubs-5	MJ006-1-barcode38-umi137655bins-ubs-3	MJ006-1-barcode38-umi121737bins-ubs-4	MJ006-2-barcode59-umi114073bins-ubs-4	MJ006-1-barcode28-umi143227bins-ubs-3	MJ006-1-barcode26-umi108328bins-ubs-4	GU562446	G902387315	MJ006-2-barcode53-umi77499bins-ubs-7	GB-GCA-000268125.1-AKNH01000067.1	MJ006-2-barcode59-umi171842bins-ubs-3	MJ006-1-barcode48-umi169942bins-ubs-3	MJ006-1-barcode45-umi38159bins-ubs-10	AAVP02000040	MJ005-barcode33-umi81819bins-ubs-3	AY574991	G000153925	GB-GCA-000185545.1-GL622464.1	MJ009-1-barcode40-umi95011bins-ubs-3	MJ005-barcode34-umi178bins-ubs-210
Sample70	0.007745184	0	0	0	0	0	0.010528831	0.005048245	0.001344156	0.008487789	0.011787025	0.011889103	0	0	0	0	0	0	0	0	0	0.009690423	0.005391527	0.004979641	0.01068724	0.005287303	0.001911337	0.005496963	0.008721276	0.008323187	0.008448769	0.00758568	0.002723659	0	0	0	0	0	0	0	0.009496528	0.005803566	0.006925469	0.005842951	0.000548619	0.007987229	0.005414066	0.006939476	0.005385221	0.006586508	0.002300659	0.003732631	0.00212741	0.002620431	0.013030451	0.002050548	0.003606163	0.007909382	0.008171723	0.002062075	0.010629739	0.010515709	0.003178241	0.003865919	0.012561859	0.011057679	0.00934514	0.001101296	0.005601538	0.007490365	0.002509877	0.006002806	0.008049147	0.004384342	0.010458684	0.011255593	0.00433389	0.011231588	0.001387133	0.011219159	0.002045687	0.001110589	0.008594879	0.006320349	0.012158786	0.004863956	0.003845643	0.006706016	0.00610619	0.0046127	0.009290824	0.010172316	0.011423458	0.013028834	0.003571152	0.009590173	0.005280043	0.009067717	0.006374512	0.013308955	0.009761711	0.012756094	0.011182202	0.012091964	0.010906985	0.006149219	0.003372038	0.004959456	0.000271011	0.007017498	0.006763909	0.007034337	0.013044564	0.012206509	0.002165714	0.004940203	0.005677768	0.004828382	0.010693735	0.007018094	0.007661759	0.011423854	0.01079327	0.001770623	0.009560992	0.005831512	0.00394604	0.000669869	0.006525415	0.004760131	0.00336835	0.009303285	0.010305216	0.003278306	0.000662217	0.011366791	0.000133384	0.012550136	0.008405303	0.004310282	0.003300918	0.000120607	0.003153515	0.004744386	0.008198343	0.002230436	0.007079594	0.007903044	0.003991478	0.000469602	0.003991478
Sample71	0.000475088	0	0	0	0	0	0.005776958	0.006540648	0.00909309	0.003487905	0.001550569	0.007091243	0	0	0	0	0	0	0	0	0	0.006926288	0.008912209	0.004410108	0.004211081	0.007796968	0.005943317	0.000724424	0.009101484	0.000314055	0.007635271	0.007741351	0.009723807	0	0	0	0	0	0	0	0.001066683	0.006248726	0.007528727	0.007827908	0.009236776	0.004177493	0.009723416	0.008829263	0.003024961	0.002031292	0.005552399	0.005125302	0.007341987	0.007439761	0.009564374	0.006502484	0.001336774	0.010945549	0.003950341	0.012386684	0.001503037	0.012220309	0.001160648	0.002946339	0.000594021	0.00899211	0.010843622	0.005535587	0.011841182	0.007527919	0.008034304	0.010781394	0.00378501	0.004517851	0.011553351	0.011489735	0.012452811	0.011500891	0.00162434	0.010504725	0.005226555	0.012635412	0.006022867	0.007062916	0.006756071	0.004103022	0.000956736	0.011421989	0.0102363	0.001779346	0.009905908	0.007981247	0.005217696	0.003239461	0.01096388	0.008929305	0.006985174	0.007773657	0.001161342	0.006043766	0.002470206	0.002657459	0.008433424	0.011620994	0.005148995	0.002649368	0.008273288	0.011110004	0.0095431	0.011079018	0.006842531	0.009588467	0.001786204	0.004441449	0.004967811	0.006520411	0.01184825	0.011149659	0.001715566	0.002203538	0.00456089	0.003707775	0.007840002	0.01151285	0.012271834	0.008335215	0.010688809	0.006697756	0.002656735	0.006691204	0.007078813	0.009468353	0.002804106	0.004696959	0.00464234	0.012235464	0.005661506	0.009629502	0.009574887	0.003386411	0.007292894	0.011404794	0.006060063	0.004537621	0.002734926	0.00094573	0.011368461	0.010810241	0.012658221	0.008664115	0.012658221
Sample72	0.013554228	0	0	0	0	0	0.006252899	0.00779692	0.006455442	0.008173134	0.006808386	0.000694109	0	0	0	0	0	0	0	0	0	0.002489166	0.002368437	0.002101191	0.000161857	0.008934653	0.010129664	0.007109733	0.00217866	0.003302464	0.005509471	0.011047797	0.002863414	0	0	0	0	0	0	0	0.00839759	0.000791221	0.011056509	0.0022344	0.010218889	0.009370706	0.011204239	0.005532207	0.008420571	0.005364323	0.002667878	0.006411476	0.002398451	0.014210557	0.001392723	0.008526116	0.009065169	0.007786214	0.00958208	0.00168118	0.008031328	0.004156074	0.013604703	0.011027465	0.014072652	0.000543451	0.004125985	0.002827839	0.000161411	0.003506545	0.009822145	0.003343944	0.007365472	0.012847063	0.010038939	0.005710432	0.005389766	0.006594669	0.002561857	0.00917423	0.005269429	0.012334048	0.010947603	0.008834356	0.005270144	0.003037793	0.011231211	0.007038523	0.003252218	0.00282425	0.002393414	0.011245816	0.003313531	0.007620712	0.006534046	0.008387189	0.012692763	0.012556632	0.006527241	0.000222355	0.006170803	0.008771849	0.008071067	0.009425079	0.002229534	0.009355607	0.002643038	0.010860365	0.004906726	0.010272455	0.000692633	0.005901889	0.010202116	0.003282902	0.011508104	0.009127621	0.008502241	0.005115985	0.006981255	0.00864387	0.006836705	0.010104857	0.006275758	0.002926969	0.003095703	8.40E-05	0.004354972	0.010837121	0.011491834	0.002929782	0.013877729	0.007269958	0.013269029	0.01022716	0.010453884	0.001230613	0.003183355	0.000127554	0.010362637	0.004984152	0.011383159	0.004904535	0.011856069	0.004386516	0.002508775	0.004932612	0.005910967	0.005045861	0.011050261	0.001402923	0.011050261
Sample73	0.004980109	0	0	0	0	0	0.004130122	0.005280485	0.011008902	0.008449991	0.009136834	0.01074117	0	0	0	0	0	0	0	0	0	0.00062637	0.010829086	0.001458537	0.007911766	0.005742514	0.000290764	0.010490024	0.00966295	0.005947005	0.002597045	0.001379649	0.004122202	0	0	0	0	0	0	0	0.00969438	0.005347041	0.009853425	0.003307549	0.001461212	0.009702399	0.00666344	0.010085564	0.010638396	0.000760428	0.007103534	0.005316839	0.008874408	0.011252789	0.003978651	0.007895166	0.010049473	0.001906176	0.011543126	0.008594379	0.013464041	0.004814377	0.001533464	0.007181974	0.001216761	0.013747478	0.000548536	0.010684368	0.007445731	0.005226886	0.000933614	0.008822065	0.008298178	0.003982806	0.01290656	0.004312152	0.006376917	0.007710323	0.001421246	0.01321766	0.005310765	0.001145415	0.005491626	0.008510619	0.007283378	0.009848313	0.000786739	0.004034666	0.011616344	0.001132859	0.01213043	0.001303048	0.011832209	0.005115828	0.008680867	0.002167875	0.000938245	0.003061913	0.001812913	0.004429784	0.007293738	0.008348361	0.011199997	0.009305205	0.008631937	0.005838896	0.006718404	0.005877731	0.011941559	0.00326131	8.11E-05	0.009235442	0.002870828	0.012621458	0.012180915	0.001087962	0.001508543	0.007021325	0.008638521	0.003898084	0.01016389	0.008435659	0.004605869	0.000359757	0.010636815	0.003045116	0.011832486	0.005959539	0.008182715	0.012378045	0.01224581	0.005267991	0.002961956	0.010991245	0.006140895	0.002723075	0.01282437	0.002809034	0.000365935	0.000287561	0.00882417	0.009382274	0.00441044	0.004329704	0.004813881	0.009644362	0.000824313	0.013174478	0.003155255	0.014174945	0.003155255
Sample74	0.002232684	0	0	0	0	0	0.005253212	0.00914298	0.007251239	0.011102795	0.004101034	0.006816561	0	0	0	0	0	0	0	0	0	0.009857018	0.002568144	0.006959957	0.007707526	0.004666576	0.009762902	0.007671156	0.004768586	0.005928757	0.007212512	0.006166757	0.009150294	0	0	0	0	0	0	0	0.006878437	0.006400567	0.008843321	0.005001247	0.009064	0.003743071	0.009650244	0.007275446	0.002678107	0.007342604	0.006938375	0.001795007	0.007696116	0.004097515	0.000681416	0.012348508	0.008350179	0.011414715	0.008800114	0.0046468	0.00667358	0.008796089	0.012499453	0.003301975	0.011389438	0.012028575	0.008726693	0.012122151	0.005179123	0.012405261	0.009148014	0.000546782	0.011804621	0.006306306	0.005992004	0.007373606	0.001944515	0.00610706	0.010818652	0.000201533	0.00355252	3.20E-05	0.005411249	0.009480368	0.010397487	0.012303386	0.007920809	0.003314438	0.012029488	0.010092163	0.007477245	0.009055039	0.01203168	0.009273121	0.004795073	0.009281376	0.000524294	0.00502991	0.005289043	0.002171707	0.0003005	0.001736203	0.008521105	0.010443267	0.012863289	0.004508559	0.007802025	0.012198668	0.002174357	0.009341479	0.009827439	0.001158181	0.011210747	0.01058406	0.000434802	0.001185631	0.000639477	0.004357304	0.006629334	0.006929486	0.003484176	0.011866113	0.004793619	0.000592919	0.003908009	0.006913368	0.005313759	0.003564565	0.001709414	0.010662935	0.012966666	0.004289598	0.004967501	0.008044897	0.009351839	0.005102987	0.011779325	0.007289484	0.005862657	0.008417637	0.012402497	0.010342562	0.000520845	0.004325626	0.006125006	0.004094026	0.009114231	0.010755415	0.009519804	0.012877995	0.009519804
Sample75	0.003588409	0	0	0	0	0	0.0103925	0.007008756	0.003848343	0.008634077	0.008447679	0.002758132	0	0	0	0	0	0	0	0	0	0.002157162	0.003908402	0.006680284	0.000191257	0.00760964	0.008800643	0.004204134	0.00471815	0.008966502	0.008169922	0.003035061	0.00341242	0	0	0	0	0	0	0	0.008078895	0.009921758	0.002277101	0.008126002	0.00021295	0.007065073	0.004942921	0.003652402	0.009083651	0.011247435	0.000293628	0.008024849	0.004842942	0.005472664	0.010954791	0.004079404	0.012416343	0.00236509	0.008725517	0.008849051	0.003320445	0.004275722	0.010991101	0.010030059	0.004332933	0.007030164	0.000812093	0.002748384	0.006396397	0.001131945	0.011103459	0.009453393	0.012424043	0.009130305	0.012381486	0.007300808	0.007902581	0.012862969	0.008454383	0.000405341	0.009529712	0.011921557	0.010474746	0.007686849	0.008838497	0.013037035	0.001193673	0.00878506	0.003731263	0.00842754	0.008000076	0.002020439	0.002722062	0.008184482	0.001688298	0.003491417	0.010996987	0.004306543	0.006425884	0.012391215	0.002990684	0.005129883	0.007984727	0.009944922	0.011871324	0.012053275	0.010225377	0.003006243	0.000326644	0.005052834	0.001863657	0.009353086	0.008704559	0.000578938	0.011014738	0.003274997	0.005690776	0.00879413	0.005653802	0.005810071	0.000864069	0.005285475	0.010070119	0.012049369	0.005444174	0.005577004	0.009250909	0.012412698	0.00351617	0.005795014	0.010479921	0.00802733	0.001455999	0.008264837	0.002458734	0.006717591	0.006966265	0.011536244	0.006089279	0.003679187	0.003040943	0.011510551	0.002251558	0.003988058	0.002464353	0.010181454	0.006245672	0.004623218	0.0047543	0.011220399	0.0047543
Sample76	0.007759011	0	0	0	0	0	0.00034854	0.0052799	0.012551173	0.003847979	0.003826185	0.004240087	0	0	0	0	0	0	0	0	0	0.001008436	0.006314924	0.001275154	0.001555528	0.003363018	0.003157026	0.006772873	0.009154833	0.008533908	0.002942168	0.002749666	0.010825481	0	0	0	0	0	0	0	0.006587136	0.003563757	0.006207847	0.008190436	0.000474529	0.000125532	0.005134436	0.001477746	0.007446583	0.002999121	0.006064742	0.002769597	0.007684886	0.001626043	0.000323754	0.000716413	0.013370259	0.001993594	0.009926596	0.000951724	0.001515451	0.007129942	0.006513377	0.013332736	0.013238232	0.010923215	0.00843614	0.006374518	0.004990471	0.013269787	0.008447447	0.008113473	0.003249202	0.00065429	0.01324318	0.004395792	0.006201182	0.001606238	0.011726273	0.000387154	0.011685171	0.001965555	0.012421784	0.010224955	0.00230722	0.007927761	0.004380675	0.002497251	0.012038132	0.005653818	0.005584056	0.002380308	0.005367191	0.012212355	0.005087851	0.013333061	0.013258877	0.002030197	0.002484335	0.012087057	0.005503033	6.13E-05	0.003837259	0.00837347	0.011198636	0.001868928	0.001548812	0.01291958	0.010524453	0.008263491	0.010777192	0.006008743	0.010626838	0.005209388	0.003420046	0.010214317	0.005880092	0.013750223	0.00489669	0.012914462	0.013071879	0.003388638	0.011183998	0.006067872	0.012855578	0.006306759	0.010428552	0.006542751	0.003191751	0.002793125	0.005960781	0.01058535	0.008477748	0.009648489	0.003955717	0.006745463	0.000622029	0.01145457	0.013869529	0.005700844	0.000153613	0.00237899	0.009142653	0.003690574	0.011038892	0.003557207	0.010699362	0.009639448	0.004523003	0.007642917	0.004523003
Sample77	0.002008329	0	0	0	0	0	0.002616566	0.007924373	0.006899944	0.005436153	0.001631365	0.005682532	0	0	0	0	0	0	0	0	0	0.002837699	0.010275582	0.005782927	0.009069215	0.003982416	0.001093242	0.007349764	8.47E-05	0.005185143	0.002103346	0.006844266	0.010684846	0	0	0	0	0	0	0	0.003231961	0.005945694	0.002442576	0.004842848	0.005282456	0.009072662	0.009775098	0.00452324	0.000193144	0.011751753	0.002376586	0.008480419	0.000340521	0.005447951	0.013445247	0.001373129	0.005777777	0.004188512	0.012342417	0.011854932	0.003241427	0.001107134	0.0085521	0.00458696	0.009165015	0.000438008	0.001819126	0.009359854	0.002896035	0.011694668	0.000798987	0.002938464	0.013617069	0.00590573	0.009586134	0.002490922	0.008316598	0.009901692	0.004288424	0.011303423	0.008228626	0.005306355	0.007604403	0.007865116	0.002257356	0.005491941	0.004683261	0.005466991	0.010379039	0.006580233	0.012822812	0.004004778	0.005668826	0.010731496	0.007445975	0.00745966	0.000727384	0.005435585	0.003691915	0.013627636	0.004204946	0.012061616	0.009221598	0.004648976	0.007412017	0.011462138	0.012046231	0.002187244	0.004630658	0.004571339	0.000573352	0.00815799	0.011656927	0.005203416	0.01009165	0.008559764	0.00512261	0.001923591	0.009672838	0.011653451	0.009352794	0.000243804	0.002948704	0.000947478	0.007778186	0.010315861	0.001507935	0.011432163	0.007575311	0.009408902	0.013246718	0.001141133	0.012289724	0.001719625	0.005358662	0.011610816	0.012358319	0.00690524	0.008101628	0.009656794	0.011356082	0.001657012	0.011046674	0.003142184	0.006145018	0.005780595	0.006943967	0.012887373	0.007475692	0.012998198	0.007475692
Sample78	0.002497039	0	0	0	0	0	0.011923984	0.011379898	0.001693713	0.011753034	0.005734897	0.00351373	0	0	0	0	0	0	0	0	0	0.004915634	0.00096434	0.00317621	0.008658982	0.001679608	0.007170586	0.010165161	0.007532652	0.008986193	0.001207415	0.002778131	0.009911571	0	0	0	0	0	0	0	0.005238716	0.009969417	0.003724679	0.003261111	0.009670662	0.008830695	0.005706023	0.001448553	0.002383011	0.009088831	0.005332864	0.011585248	0.013156983	0.011158162	0.005229046	0.010923396	0.004867507	0.002314355	0.0004625	0.00534222	0.012514398	0.003309991	0.002860231	0.013432127	0.00034631	0.010883171	0.00445101	0.000519212	0.012711668	0.001934062	0.007642205	0.003795682	0.000902928	0.000691432	0.001600473	0.000988441	0.010533815	0.006725146	0.004749094	0.005794456	0.012866017	0.012614015	0.0099122	0.01225295	0.004427161	0.005278407	0.008499983	0.008637289	0.006671597	0.005549156	0.013658708	0.011372654	0.006024525	0.010073082	0.00373346	0.001387356	0.004881209	0.005581218	0.000229041	0.011284961	0.004974869	0.008038857	0.001024398	0.002423726	0.012322358	0.008430391	0.013161541	0.0138328	0.005150304	0.004138456	0.011888328	0.01383088	0.008720602	0.011012788	0.010827268	0.004921495	0.007953709	0.011537932	0.009530454	0.000293121	0.004663411	0.002001005	0.003226691	0.012541131	0.000510976	0.003044265	0.00428757	0.008543914	0.007397368	0.003023057	0.002274757	0.003279679	0.006960092	0.003755843	0.013124401	0.006424585	0.000814331	0.010100422	0.004554544	0.009050895	0.003872413	0.007904865	0.010694399	0.00263127	0.00361664	0.004637806	0.006430142	0.012841476	0.012484309	0.001244824	0.012484309
Sample79	0.001913039	0	0	0	0	0	0.013768091	0.014453067	0.005441157	0.00868594	0.012416248	0.00170325	0	0	0	0	0	0	0	0	0	0.010030342	0.005724123	0.0066371	0.006605614	0.004761861	0.002233413	0.008643796	0.001473896	0.001204972	0.008237926	0.002422581	0.003558669	0	0	0	0	0	0	0	0.003739177	0.005080924	0.003566667	0.011425617	0.009443282	0.001910051	6.49E-05	0.000496301	0.00283122	0.001657273	0.007733631	0.012441299	0.010683194	0.003126424	0.00579001	0.007364684	0.011748332	0.012167623	0.013191306	0.007384275	0.010067282	0.001621153	0.008196932	0.003606138	0.00626008	0.009194004	0.003726406	0.000756706	0.000148395	0.000321323	0.000121075	0.001600196	0.003472689	0.003207807	0.014308974	0.00443722	0.001847656	0.007910891	0.012440751	0.009832166	0.004293317	0.008143675	0.010365718	0.010557827	0.009665093	0.012627125	0.012616902	0.008394828	0.006233102	0.009303044	0.011864425	8.20E-05	0.014384382	0.002652038	0.006818812	0.012644805	0.003263182	0.006913735	0.001922498	0.005728776	0.00256854	0.005272758	0.005415391	0.014401402	0.014425216	0.00166445	0.010526859	0.000750332	0.000437797	0.001527387	0.013999956	0.013642925	0.002812037	0.002344318	0.003487862	0.007475653	0.008260962	0.0032132	0.010971355	0.004488654	0.0133713	0.009522761	0.006327279	0.011454063	0.011860113	0.004212108	0.004926007	0.013571751	0.002388816	0.000611199	0.006583997	0.011617887	0.011189518	0.013333588	0.007731638	0.001450981	0.008536243	0.01128707	0.001353298	0.002503606	0.00017822	0.008608217	0.012858029	0.002514781	0.014240002	0.000914015	0.013093903	0.011804339	0.004556637	0.014116553	0.004556637
Sample80	0.003969198	0	0	0	0	0	0.007333187	0.004918407	0.010920647	0.010450749	0.012552719	0.000204433	0	0	0	0	0	0	0	0	0	0.004389594	0.003660241	0.006886117	0.009104759	0.010330682	0.008856801	0.004705333	0.007001793	0.009443213	0.005410412	0.002389606	0.001871699	0	0	0	0	0	0	0	0.007440261	0.000613579	0.001366793	0.005505272	0.003716026	0.00326221	0.000739181	0.009877933	0.00762933	0.001676496	0.000896653	0.013438538	0.009389908	0.005754598	0.009673305	0.010425972	0.010751715	0.0065875	0.005925899	0.000152021	0.012772514	0.00831655	0.00280046	0.012676658	0.012612262	0.013635823	0.012048798	0.013754376	0.003372979	0.011610342	0.011345378	0.003183494	0.001356954	0.013501232	0.004080674	0.012005172	5.69E-05	0.000289825	0.006421998	0.003290662	0.009509406	0.007796258	0.001068135	0.002241818	0.005349227	0.002558537	0.01092072	0.005735494	0.001287951	0.006676627	0.001252197	0.00177739	0.003303002	0.011848519	0.012745708	0.011389895	0.004605227	0.003755652	0.007570066	0.009950687	0.013693563	0.001813692	0.000679486	0.009571639	0.011472164	0.011666849	0.009352565	0.01315103	0.007044159	0.012596862	0.013341211	0.011677996	0.004269996	0.002704817	0.00755579	0.006244771	0.012099827	0.001378928	0.003552926	0.010363487	0.001309383	0.004421711	0.005336905	0.008582405	0.002179846	0.011863363	0.006169333	0.012641069	0.006449549	0.003791408	0.001955099	5.16E-05	0.007335747	0.001477146	0.005399935	0.008123063	0.003800308	0.002415453	0.010679474	0.013051439	0.001384563	0.0021448	0.013233696	0.011205629	0.013476582	6.40E-05	0.012043451	0.004236453	0.012938371	0.004369065	0.012938371
Sample81	0.008742609	0	0	0	0	0	0.005728824	0.011622124	0.005998783	0.013084368	0.012824966	0.004397808	0	0	0	0	0	0	0	0	0	0.006166903	0.009138478	0.010413986	0.004697874	0.000646136	0.008007533	0.006041316	0.004787652	0.003305873	0.005370297	0.003620253	0.008091939	0	0	0	0	0	0	0	0.006664872	0.003823748	0.009026118	0.004845464	0.007765161	0.001021217	0.004233229	0.010510178	0.008641888	0.002137072	0.003711385	0.004406882	0.008689954	0.010114695	0.010014909	0.006812756	0.010833896	0.005840082	0.001655248	0.007541872	0.012724313	0.0105957	0.007732393	0.008642388	0.01243384	0.005723364	0.004427971	0.013057555	0.011537021	0.004316394	0.006196872	0.005546127	0.001992164	0.012798042	0.005402279	0.011695837	0.002530111	0.007320455	0.000320164	0.010211243	0.007761965	0.008358906	0.000691076	0.002819819	0.000993183	0.003860371	0.008383617	0.007565176	0.008179329	0.007338901	0.003648114	0.003267022	0.001831343	0.011344984	0.008237178	0.002492094	0.002367809	0.011665192	0.009924106	0.008810656	0.005436374	0.003500425	0.013087073	0.010652432	0.004032267	0.01132486	0.010140579	0.003969485	0.005699448	0.002484644	0.001483843	0.00965729	0.003574398	0.010957342	0.01330297	0.001023767	0.006320527	0.010716875	0.010541682	0.010154812	0.004663146	0.006064226	0.007949756	0.013013448	0.00437657	0.012334721	0.003599052	0.013215662	0.008955825	0.006193276	0.008195905	0.003641465	0.003663414	0.001517276	0.0015239	0.004645466	0.010193004	0.008123495	0.001370698	0.011387282	0.008035261	0.012838611	0.00895478	0.011219448	0.006330525	0.008664995	0.000377663	0.000199226	0.001729037	0.003362651	0.001729037
